,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
SYNPCC7942_RS04495,-0.002803951756305184,0.00916604135835335,-0.001122743544827313,0.044365047990989864,-0.03422637911097341,-0.0019891294474930184,-0.030466963162216854,-0.03481282447832236,-0.028096293549686176,-0.026167131430080388,0.001920466795988309,0.025906472091408384,-0.009847283937339914,-0.01861404127215667,-0.011221868608159734,-0.06930225604276005,0.013970724664008038,0.02081940625624513,-0.00020626483657108292,0.016080059203524042,0.029733102874086856,0.022495984506378904,0.01932670415106137,0.00833489127515585,0.008086712495920667,0.005210139452496086,-0.012491227668469124,-0.00799362542369837,-0.049109422750155396,0.010608170857758469,-0.04331764554776921,-0.01693744203847591,0.0022370654752762306,0.003591503404428511,0.008473671327260745,0.021969843743304237,-0.008916606088826103,0.018283548381887844,0.0042652028047872985,0.021375427454937323,-0.0029450803298997717,-0.01460039565770188,0.0012852483047366343,0.0027362676668736463,0.00164530877242639,0.0016811078308724148,0.03659411923601255,0.01290644849765964,0.03231570159144538,0.016263609434735506,0.008526480437084491,0.0963425996027578,-0.02689815185511442,0.04077732473781216,0.024437779329472244,-0.0292241504834656,-0.047573872479044155,-0.03233513000216204,0.052677468918807174,0.0020877012273721788,0.005891520458669941,-0.02985505680700418,-0.018777910765312683
SYNPCC7942_RS04500,0.021866067774870247,0.009525824187358813,0.01869148593114102,0.003395191550934687,-0.02404624947269938,0.0024859739136855333,0.0014516457835445835,-0.016863074601562666,0.0070641455646048065,-0.009805730417934986,0.007403953907904317,0.024477444838274676,-0.015630627269961304,-0.006111000031726365,0.006723235629830325,-0.00139464842880515,0.009658095762014257,0.010766985079364116,0.011315762356983087,-0.00042184599476192345,0.007526813762654614,-0.009258634217992771,0.09430371079595194,-0.002736556019832244,-0.0009419078646138203,0.008861110659865126,-0.011385263312884277,0.011581742311675323,0.001804032486011306,0.024103249375795156,-0.01005476757480497,0.014936544283056661,0.005536759335269179,0.021751729611158677,-0.009589727687768446,0.017952380091829808,0.0007297343783894474,-0.005162790839461543,-0.015550270071179286,0.013293816916507715,0.001025476867334272,0.009499545908385148,0.022124887988858553,-0.028656058971185866,-0.014573189695913355,0.0031353318346516376,0.01194773853926559,0.008335088268331048,-0.0068313865674247964,-0.0010221290829409131,0.004777361033322176,0.003164173229018351,-0.012594936758874724,-0.0038368795267354513,0.009846755867234635,-0.009465022397811667,0.0052634642804351445,-0.007936172206805689,-0.009739110996680797,0.03488941552782207,0.011588992060730406,-0.02861264675525992,-0.014092256907206693
SYNPCC7942_RS04505,0.0036989410562092294,0.0044720903124019435,0.006502448685337924,-0.00742598237292897,-0.010701222831300839,0.00850686364330055,0.0068352142374526826,-0.005500638714101551,-0.01141104550896868,0.0017107666381482127,-0.004408482137709921,0.00962034040576535,-0.00830943825966385,0.0031276690168966816,0.007086174541557367,0.00118279249154328,-0.007458051397342851,-0.010524426400666144,-0.0022796353418131406,0.012594699643806868,-0.004353769257445243,0.007536751313972975,-0.00104688397929263,0.008043914940250125,-0.001863050244667834,0.0020483598036294707,-0.017360605992448496,-0.0035029963198083235,-0.01695068658109286,0.008901502594807615,0.0025795869490848207,-0.00017620888162197073,-0.014279018120370062,0.003709754694865001,-0.016140262653434004,0.006838098970147356,0.0018696801092100857,0.009336134696255471,-0.004893466134799606,0.011164712577421685,-0.0029188124974925175,-0.006853354489566908,-0.0035592167543880586,-0.006639437346471306,0.004864574265201876,-0.0038432549447512104,-0.0025221077716892494,-0.009997090917912848,-0.0018921670735856661,-0.010513082698749631,-0.0020030504591000632,0.006326881796342844,0.0007933469211437696,0.005045397909391005,-0.0032581436523652935,-0.0011095709213660057,0.016565516969751812,-0.008620593224268938,-0.01017350753669692,-0.004547029075265687,0.012884760016523413,-0.008961580882655867,0.011839925667694467
SYNPCC7942_RS04510,0.009341910852400648,-0.00746649855643726,0.02823537435011544,0.02132301253689014,0.016271299305061285,-0.010634153463345562,0.013974257956612567,-0.023392489885946173,-0.003642734347468078,0.0076139159796215885,-0.012066964692124465,-0.0012929630974481065,-0.005550956592920007,0.01520704635253054,0.013808575683658043,-0.020573505379366735,-0.022294783668173793,-0.0015504662808413009,0.0034353140218032568,0.09210908585787164,0.03867910098793311,-0.0034254405721355213,-0.018371702630409614,0.03328669594133279,0.00366499326451475,0.006748033486882087,-0.010910002413433966,-0.01842733457953952,0.02971359640449073,-0.007326223361410851,0.023476880773707152,0.03314069353900188,0.008376202729387907,0.011889894868946465,-0.021429951060450203,0.018050003432584557,-0.019810320875207996,0.006660627046411376,-0.0030578832801166867,-0.0173767362860774,-0.014106312457397362,-0.0004641191690328627,-0.0008391985678301577,0.0006256457429845634,-0.0016648306240538001,-0.0016313414068287256,-0.011878097378069078,-0.005478617682314623,-0.01838478869064226,-0.018810732587302894,-0.018279911461070733,0.010995299633486949,0.002574402676380524,0.021564083739361563,-0.022563389388978825,0.013191354779154925,-0.023210555536516447,-0.014522132085402508,-0.00729719781675957,-0.004012098509795295,0.007683436484378782,-0.01995417088308832,-0.013358222487294928
SYNPCC7942_RS04515,-0.012927005175281584,-0.004199396398887023,0.005663725695119759,0.007139862570697023,0.008325921742001781,-0.005395689473149637,0.006490082740332669,0.00661087679745796,0.004473379386448065,0.008716079649787017,-0.008417103111537783,-0.003027533906367953,-0.0004179952136361332,0.001566386412705484,0.0016682186528793042,-0.004484701188424691,0.00021209458535600137,-0.015888348607774782,0.012767547366593423,0.002037509859642754,0.002667021274332847,0.00496590183873317,-0.010712790616908267,-0.006102157064460911,-0.0006682172419135989,-0.005739617454294585,-0.010796591583449913,0.007121628254005838,-0.0007337529313353923,-0.0054307475196129764,-0.0031715269432396292,-0.009020238635115172,-0.0049094233901190686,-0.0010927197671364984,-0.012728063909732691,0.004347229433338935,-0.01104659823297812,-0.015303483562275623,-0.014859625586928904,-0.0033008199629034835,-0.001736444737472999,-0.005515069899007345,-0.0024751053011193586,-0.010313661379797922,-0.004421315023600066,-0.004932886152805087,0.003608726453313796,-0.005259087852084709,-0.0021575621804109054,0.0021776924380868595,-0.003770251517513735,-0.0058296488360377,0.0004670475150245941,0.0017422065628707145,0.005246860541290149,0.0001433112161036162,0.015403746927649656,-0.0014712315917524193,-0.001862065710518757,-0.02077802078211097,0.002694024203996434,0.003949929470226736,-0.0025546298513773186
SYNPCC7942_RS04520,0.014621894553262252,0.006625063507228571,0.015217043774634611,0.005494330924452042,0.0009334161161356367,0.018014366500189494,0.01139071587303076,0.0051517242180655854,-0.0081284007039205,0.006678606011378159,5.8110615267777106e-05,-0.004821423512332304,-0.013529002409830572,0.0005075575357556953,0.016369529192020546,-0.003731527686781985,7.126234031213e-05,-0.014613517108933993,-0.007946164932904471,0.00799160957045755,-0.006157201420512649,-0.011979044328361025,0.000648315533425226,0.013412578313841782,0.0036426762527632605,0.020135545424211813,-0.009768423933141906,-0.013742552295330569,0.0034406365968617475,-0.005215217410441821,-0.0007286969102665614,0.005684568729306219,-0.00642802659790044,-0.0025570202272552412,-0.015060562923590634,-0.00449088274540167,0.0006945915750255498,0.0014296682090066315,-0.016478514176411968,-0.0058467835336142825,0.01139374461647243,0.008724739176220174,0.0038459145487680303,0.012681568326715948,-0.004120635974322776,-0.005325559474998976,-0.004476023758063074,-0.01357176931588089,0.000574215535252547,0.0060804417992906205,0.002541701708550179,-0.0021442332889985622,0.002437891801331691,0.00335955259406843,-0.00381868147932374,0.0013211843209584924,0.010931506561048833,-0.006590800172361028,-0.01357785258523324,-0.018411092878321544,-0.0031543864435786494,-0.012609914121270873,-0.0060375379051278814
SYNPCC7942_RS14155,-0.0065441236083465925,-0.0009409847289161928,-0.036774416747648586,-0.009409621106357801,-0.015385971022978513,0.013843502023939051,-0.005211856055021259,-0.016211587092928047,-0.008233806355935645,0.00036095530291878277,-0.016007939731702437,-0.002333608859847838,0.0009121656495374732,0.010712344915228109,0.010214895966980544,0.014123083598198754,0.013254212217476965,0.005173514438716141,0.00905952221231139,-0.01881248123248643,-0.002041767132625839,-0.0019194600920094832,0.007250751926793372,0.01884122078809757,0.0020663434926166176,0.0038452842246661494,-0.01208831686914218,0.04369827129266215,-0.004591865088319755,-0.001258585440416131,0.004145762458269268,0.004834832913254162,-0.012394528513146104,-0.016945211143188407,0.021310869146006054,-0.00010518961268883326,0.0030364797521342545,-0.046008186351808006,-0.017621960638926133,-0.007243417589740543,0.003879219885371384,0.02016751740658178,-0.0020340596851693986,-0.036074863238777885,-0.0142566847583167,0.008530019085273677,0.0007246684853397949,-0.0027562434785281965,-0.0034713785235113525,0.0021305009084464275,-0.020130893587978482,-0.000957407271385102,-0.010528319205429428,-0.01318603613000288,-0.018975071760616656,-0.015151304724951345,0.020190200432380363,-0.012788935991489078,-0.008883958763296167,-0.008001823991045647,0.02541344450416883,0.0023554213475149863,0.026691594163468595
SYNPCC7942_RS04525,0.003747251824656453,0.0030095569731455898,0.005187322311769128,-0.0023094337707688078,0.040942229910238256,0.0040214235295071635,0.0026041399515311136,-0.009536252276472248,0.023245446268211168,-0.012969948735657532,-0.0061778523907970225,0.041316470144347875,-0.011507471133190032,0.0036583350957334906,-0.015897155101306747,0.001892337969850036,-0.004714552429626949,-0.005855715070230969,-0.00549131568278462,0.0065459634111204226,-0.012452098429397249,0.0047139666387648,-0.000543912323698251,0.01518407874992232,-0.011549533768109417,-0.010196831441974485,-0.011552335146267498,0.029014013232687985,0.0018963980590711576,0.01549792531961197,-0.011340243072001177,0.005881716932766321,-0.011507732582289416,0.011109353774089828,0.01882509927159611,0.004628342132560685,-0.004755127367197204,-0.035547335765585227,-0.02762261062646481,0.0025913587909988565,0.014882232503263912,-0.003001464288589281,-0.0006407253385653986,-0.00639152924199185,-0.0022341563576226495,0.011809908188961415,-0.015317334468723085,-0.0008237138075640542,-0.000902718381926429,0.011603616201002774,-0.004340637198278432,-0.0038249857216621046,5.121176354661487e-05,-0.008038756462107291,0.001193739221696858,-0.007612913778282513,0.005215264319682097,-0.009111205949723568,-0.005186788940448404,0.016936339294908502,0.023040400326185612,0.002828542945218213,-0.0012836258326894784
SYNPCC7942_RS04530,0.008052134958804393,0.002083411596149184,0.0023440994617174235,-0.006870753346977684,0.017258155436880543,0.01230190226636105,-0.007283701361258298,-0.036946785468873124,-0.0036737233913448713,-0.01102473280702402,-0.0009301153278958266,0.034705864200788056,-0.006494757296508176,0.011373040242831502,-0.003095741107385334,-0.002733731249829643,-0.004463109821491025,-0.008508664971289909,-0.01622911490769087,-0.006444655941222729,-0.015495458228777681,0.02352315795284177,-0.005277516534002014,-0.006559159067698712,-0.008957981195071294,0.007009355552715351,0.0039483008267521815,0.007866900192774352,0.018178348626223518,0.008380065107898479,-0.012821267816846709,0.014550147424973153,0.01488115212532341,0.001500799405703671,0.007343681220416137,0.0006436064433269203,0.0013097176110223182,-0.01578315721347503,0.0017089727626409968,0.000956249789942074,0.00577393581287684,-0.004457113294044926,-0.011236509744292224,0.011788986730514832,-0.0031745815465462684,0.010228205027647354,-0.03858574534246708,-0.0032852517341898533,-0.018034132875944336,-0.010970520255772942,-0.004699651956509561,0.012504170793619105,-0.015486997718591298,0.004461184685894696,-0.00776365644659962,-0.008617503349698534,0.009775617878714508,-0.025222983614929067,0.03319929871824047,-0.023427048076836286,0.006483997001505343,0.008731387775667327,0.0149153040841635
SYNPCC7942_RS04535,0.005389118536970906,0.010748844387289371,0.005470456075939316,0.015701508164720074,0.02337105570417818,-0.0025960910211709487,0.000700406968830307,-0.020229344615099145,-0.02307283142410968,0.005606535147156776,0.012807604720594237,0.004563724122877105,-0.01716932409859591,-0.0016278276160721114,0.003778584778590026,0.006025129051222658,-0.013073434659179966,-0.021829758287928124,-0.025723876210698698,0.0245120505288163,-0.012860781591204722,0.011484321441397907,-0.0058955677678283035,0.008167020167163787,-0.01031536253048719,-0.014743080997809601,0.0020484575225884964,0.009892840154366108,0.013533313518956792,0.006281857184790958,0.0037677244668569486,0.0023937797543606577,0.007369960314391772,-0.0018428279614346621,-0.016500494433443407,-0.012409698092837991,0.0072268647575312005,-0.017418433802982528,0.009752426323557968,0.009616273359023183,-0.002807194955827948,-0.01454243361350533,-0.00790551272095238,-0.024749429607404002,-0.0013799024952515868,0.011963367257645494,-0.016249542166072807,0.004508075074562353,-0.008419180805753055,-0.012781942322074918,-0.018083642214785794,-0.010438313914452903,-0.022266460267088145,0.0019475718734625926,0.004414768050489717,0.007149435587000304,0.004937197449072558,-0.0015781597115457338,-0.002218321598525931,-0.01136008936790343,-0.013994742568193507,0.01338455199771624,0.02468886379862749
SYNPCC7942_RS04540,0.013006396352106129,0.009144437774178142,0.011643252460442137,-0.008778479622639881,-0.0029788874969462536,-0.00670927502683014,-0.005218777726238627,-0.017397543734666156,-0.010345441185666366,0.005131658962584689,0.007809144130138986,-0.004654839932159815,0.01530508949201044,-0.0010878726615798,0.0008552214390867593,0.0015888870698948095,0.005707015807716711,-0.005519287055407666,0.006372328975308538,0.02511886569715465,-0.020148954136351684,-0.010098238059563504,-0.012251516378327403,-0.0026781762713371437,-0.012470520036833983,0.0011799302174448452,0.007558812088942253,0.02724958555654212,-0.009398005221937759,-0.012242989296726623,-0.013302342012503765,-0.009605237782913435,-0.014583444749949017,0.005394491991900302,0.0005437620079359483,0.0033429663414048143,-0.0015124988629002538,-0.002990080476793448,0.009008981500061219,-0.020213117148709343,-0.016452978848505165,-0.01490526319440926,0.011707573003615112,-0.0016188422613672723,0.009187251236856087,0.016776337305501456,-0.025089938892708382,0.004422725881575982,-0.0025617026632406203,-0.006408557863568388,-0.002592346686484977,-0.018066146057040256,-0.00363906868390584,-0.011712733557785102,-0.02618277075553319,-0.022239993587703503,0.006477633169198189,-0.016315909835165062,0.004182147631730099,-0.005799591025760372,0.007327855491587588,0.00010215540091991124,7.891952916290553e-05
SYNPCC7942_RS04545,-0.007094240462946011,0.010547025556830713,0.015725668630971617,-0.006945932547100011,-7.466372961070112e-05,0.006658465338580836,0.010112828334005031,-0.0009664944823992221,0.00854644679877427,0.03750587177346529,-0.02689610759061895,0.027258855143835678,-0.016557242610517088,-0.0034108938209892253,-0.02520655582824706,-0.0108921474652637,-0.006478740370176515,-0.011389525555358326,-0.008563161740431088,0.011476926642347724,-0.01559279813673384,0.0022504653500310286,0.010208232186436033,-0.003923828792379661,-0.010460144860465292,-0.0034539728440586863,0.013500627213851518,-0.001876825846898184,-0.011294256058825574,0.01957486389776862,0.015992411861610253,0.0059918778933499145,-0.005967083372296361,-0.010706490911840132,-0.01338489242255977,0.00840289749468788,0.014163757647354638,-0.010772012239722677,-0.019106035253546948,0.004260116711760963,-0.0014417546061594039,0.008721017052582757,0.009637712313059925,-0.012755238276609097,-0.002228281653579284,0.04202784180182666,-0.0038656281323476544,-0.021423388482712274,-0.009786537673910304,0.019136141928261522,-0.002334695617453504,-0.009182004712073751,0.0013609110405538385,-0.008374731843342488,-0.003704923669126178,-0.007079895754271437,0.003643178156059561,0.028453876366075388,-0.011432327392257491,-0.00929526801501453,-0.004111747416697074,-0.03493929942569278,-0.024546126636785473
SYNPCC7942_RS04550,-0.004849762907240995,0.014970773054926313,0.01977506642656259,-0.013176866052732503,0.0038432388211888696,0.0027081679333819508,0.0035781938019785477,0.011609772862077903,0.005818591118019401,0.004253879838579919,0.00012977435221722344,-0.0010821632614443182,0.000548783175345788,0.04642936755990772,0.004987598805240427,0.02629257641282762,0.011342719894354808,-0.003744788946601825,-0.009929509474932987,-0.003060830440185038,-0.021876828129118113,0.015828864845102777,0.018636705360823538,-0.0022204122607378507,-0.007223712230123224,-0.007615416334702378,0.000897697913682467,-0.007242685368908476,-0.0035390930024829154,-0.0007043190987758034,0.017211703929162093,-0.012563855980436715,-0.008112196549678222,0.006734394787236935,-0.016256948741092733,-0.0056298299666199415,0.022501817408098767,-0.0032589309307691056,-0.007670231911988917,0.0028281422449905427,0.005294839879569733,0.009289617442030287,-0.00302401553916084,-0.018927838153865225,-0.012349073824293122,0.01137505928343331,-0.013599796184514887,-0.005805774524780718,-0.0012618929746576824,0.03317617784403521,0.0026877588265618617,-0.002784943394933981,-0.021505942194368955,-0.0008796689074262493,-0.004187278056207874,0.00581836444858419,-0.005714811619642027,0.016157331169910638,0.024007763236061817,0.0028430072786377425,-0.008889649911600118,-0.005480527094532244,0.0010431820139332909
SYNPCC7942_RS04555,-0.00458811869709227,0.004153804869160561,0.013014905297608247,-0.004935353097475261,-0.008028049875107007,-0.0026810379094573226,-0.006555360351586109,0.013980763734979897,-9.427828012413882e-05,0.0012583159382254972,0.011235327398918887,-0.0033136887677879044,-0.005591659309402659,0.0419716598500862,-0.0034276328276115174,0.011955979974110723,0.006445339868290784,0.0008000259583775192,-0.015346885801015842,-0.001279814526641329,-0.0007196875870744089,0.011189662157874685,0.0018856888546024309,-0.0047061530255110605,-0.01010843659187677,-0.011544252018442037,0.002611188719356846,-9.287853266262192e-05,-0.0010950845638890672,0.0015528669553737434,0.015515885401944507,-0.014684038126839646,-0.002715858825406247,0.0047890838930332155,-0.002992243948083588,0.000847698237254996,0.013029918280915057,0.0015830818400038387,0.0026156066971061414,-0.0017421501629131622,-0.005989055368041333,0.0012447547122317818,0.002871200974737344,-0.005710021115866415,0.001113968850024101,0.014778001787615116,-0.01092776531951277,-0.005251477283975547,-0.005562702904892406,0.015724633094352423,0.003797348287125738,-0.0035583337028175593,-0.016401770571581008,0.006152690989532401,-0.0022984193674266454,-0.005766023994326432,-0.00549743073101354,0.002124745698929769,0.006848164566480672,-0.020016354304724242,0.005548592085625011,-0.00511831369248288,0.024797699165065832
SYNPCC7942_RS04560,-0.005426784361382903,0.0034716459124718353,0.030499986340110675,-0.010245030315139968,-0.01671990170757812,-0.0073112559826877185,6.327596459877396e-05,0.0017902239177385903,0.00012178484845197797,0.010015238619729912,-0.0054915090064485165,0.012054668584823729,0.013000064560430952,0.03455807981562133,-0.009220884882670435,0.004853274175840486,0.0015213339867250954,0.0022403258732955965,-0.009626448821710728,-0.00208148813480269,0.011317377846572867,0.0003084813835920552,0.0013928191910088134,-0.004826989656716758,-0.00788672654749212,-0.0026076080213048723,-0.0013250228595702732,0.02080470390602413,-0.00893877024638401,-0.004374203043389123,0.005914958272149984,-0.010935692279738505,-0.010713016817284308,4.5604138701430664e-05,-0.004811157407009209,0.003395123674332592,-0.003549459435417874,-0.010670145603116344,0.0015530705793907076,0.005152544039982893,-0.005633599860894764,0.0033688650134428583,0.00333700621300796,0.004604294989752593,-0.00683459356432328,0.01778215492262867,0.005339239572438944,-0.006387692101314116,-0.008516899739262512,-0.0033465989274403616,0.001468137110520505,-0.008527557658255448,0.004788056497796935,0.005034577493283223,-0.00011005936627571273,-0.0013653595854966752,-0.0023849730045597084,-0.00698594922204121,-0.007327464379441763,-0.019405279082567093,-0.005683207651432211,-0.0009397000494285724,0.01118938906642065
SYNPCC7942_RS04565,-0.0010683543083948907,0.008774099096875328,0.06423547813242798,-0.004108536863011292,-0.012176035331797857,-0.003701292291303905,0.009147879007099062,-0.003032224546601025,0.006493113012534466,0.005972669212756384,0.01216363360848835,-0.005618161948953093,0.02136887880618772,0.026167810196675478,-0.004173259982706895,-0.0007701841858933204,-0.0030067709773210624,-0.0019538885165915863,-0.007594917341352484,0.015590128662156963,-0.0029259415843735335,-0.006176737835536662,0.004357588370029641,-0.0066981196552129245,-0.014513905731238898,-0.016139325975562446,0.0014190283306238275,0.005897437132016021,-0.006932772220594646,-0.010884186835985441,0.0017864870386550401,-0.0037270014769392673,-0.01871135732214559,0.0005326087224411003,-0.004186714784222576,-0.0016983193190090661,0.0021483932928243626,-0.01130024846206326,-0.005622196875379221,0.0018865489200745847,0.0015491930009055466,0.01196124825075727,0.0020149326410603893,-0.004872031037179367,0.003242139111075067,-0.0003669505499699854,-0.01302648822086465,-0.006750890267954421,-0.00539168538319958,0.0016941035723555698,-0.00430400484622337,0.0009569403756200926,0.002529835809420658,0.008537087298282363,-0.005617041675875654,0.0005300131626916255,-0.005228231675981856,-0.0025857410357654465,-0.0028242244397130726,-0.011002824975614408,-0.003191962017835145,-0.0021994430435967214,0.0019449258108930308
SYNPCC7942_RS04570,0.007634889246408066,0.007688549048605926,0.06214787085677721,-0.0024711713997756495,-0.001218746045172297,-0.010790019579934617,0.00017923161968790507,0.003925622184647865,0.000886882705266962,0.004144832965039991,-0.0070009986728359515,-0.005047130334353301,0.0177823276685614,0.024579203311994115,0.004372867024584711,-0.011597933902557457,-0.01218959458213099,0.004419288576596294,-0.004365789245787276,-0.003125489824633337,-0.002723252110557789,0.0021050478918228717,-0.002142038394089025,-0.006859548571295053,-0.009465273224370015,-0.0035731098384902448,-0.005012597827416146,0.005735689229221046,-0.0038022243681180494,-0.0002623198158570709,0.009354226986136163,0.002787908410110775,-0.004403106941899488,0.004703789945907408,-0.001520728749910898,-0.0032987604927118353,-0.00837527834002252,-0.021381757483858767,-0.0014757588024174883,0.0043666125344772565,-0.009907941368751392,0.0020318698616527205,-0.0022490749955062918,-0.013252354834926348,0.0036382264714420625,-0.001745953608862504,-0.007476678542629464,-0.012033882215312888,0.008780790379510892,0.0015201626954034681,-0.0015349904585362573,0.003755630883499223,0.0052455654570551,0.011309226145313881,-0.0015445045472897451,-0.004242113825425703,0.008399448637211126,0.002862131996505488,0.011507350571735044,-0.020867889302062445,0.00698477633276873,-0.005136042924337041,-0.005197654647284076
SYNPCC7942_RS04575,-0.007502182554558537,-0.0018557862369568143,-0.005317369688166578,-0.0016874828265725555,0.016840231804824878,0.024504326709281442,-0.005150540428328415,-0.0016526139512633548,-0.005438001427322422,0.020680968860979563,-0.0006228265223322533,0.02552691313355413,-0.005586307071354411,-0.010242323757379818,-0.006083406453985878,0.040543945441881474,0.019508785086127522,0.003213262574248021,0.011837066223950435,-0.005363780379486855,0.021691976081625004,-0.009808499744613399,-0.023014004259995086,-0.027134767344074412,-0.0015661944589300113,0.03407933473088399,0.06468446177887435,0.009286620386410547,-0.025512228300901375,-0.007804116088066606,0.017025231572558284,0.009627108871914212,-0.00411784542280452,0.004753052512370548,0.002369850476941084,-0.017652237375788467,0.0007607133484093358,-0.03153766122261578,0.015177389224428978,0.003914639571690903,-0.010681672211833247,-0.016525075102711295,0.01798697258488833,0.005060878115901871,-0.0056374220325065335,-0.0008818316689115356,0.00025710705092022124,0.010084201884655546,-0.003625115212508994,0.031120955849319967,0.0057483956883215,0.030748566690756853,-0.005080504617018874,-0.02120556251376224,0.028936469447994568,0.0041929412420104485,0.007594711244030618,-0.003381537929440642,0.011634519716125558,-0.0007565916157500425,-0.020172128598592867,-0.0022127688948512477,-0.004610125139957613
SYNPCC7942_RS04580,-0.004608800304586975,-0.009728688484103569,0.010535409898291097,-0.0032898981704723045,0.028756221810784046,0.01869772830673304,-0.0052326457232210076,-0.004265431815691735,0.002937559805849055,0.013688598480137752,0.010462307135759514,0.00579164383259764,0.01972988201756112,-0.009748524445621645,0.010598522774576515,0.01625308521417985,0.0033054655490406416,-0.012255982732773903,-0.006681262076912046,0.0005426977978623343,-0.012317473714877349,0.007165874355079089,-0.0074332020833156424,0.004998936975681183,-0.006355350139031098,-0.003849386175293302,0.07254875134736975,-0.0076840459488967195,-0.002958738771488518,-0.006695948331417267,0.013446233360596464,0.0070679960913313114,-0.0032947058425903853,-0.0013321893582836496,-0.0035699183180231144,0.002094286398665015,0.018470846833396896,0.000573473647238346,0.009359437649802956,-0.006788885245770442,-0.011165922872089552,-0.005814427726194067,0.014602752441552467,-0.006613548287127112,0.00040467637532410646,-0.0031629556502660475,-0.0021220493376984937,0.006658472292453846,-0.0033762712591074964,0.009516471702417014,-0.0014181954538609294,0.001546134329319416,0.0033768742156040543,-0.012275498751734166,-0.010945627644764465,-0.008652358151720446,0.012746352260329299,-0.00032729974200639656,-0.003798827557571543,0.0006649576204291288,0.005867901888621625,0.002914657290632496,0.01597366992751865
SYNPCC7942_RS04585,-0.014045648975676592,0.006097919565701865,0.022841598771510242,0.00874904557442008,0.038282515827808165,-0.002380414909630111,-0.005231716463765562,-0.014909640492693001,-0.0012669698521529174,-0.00310579027619914,-0.0025156407941167524,0.008815229235783175,-0.02322726491693837,-0.00501208257007857,-0.010246169574864412,-0.0034521648779155065,0.008244779228892747,-0.005880756928157699,-0.006581805901433043,-0.004058427689289107,0.006985103032428544,-0.006127295404461539,-0.008084785380277567,0.0001252490510185932,-0.006500753414467339,-0.0037417928399505035,0.0042479751456969625,0.016342243908628474,-0.005241648812935678,-0.002651008302891557,0.006126704751242137,-0.0022666751615041192,-0.00416911436843683,0.003521829998890341,0.006430259722104658,0.0033786871221417126,-0.006847882966605191,-0.012192830119982179,-0.0062413933640210785,-0.0052198544268197925,-0.009719313477260178,-0.007863171282807876,0.011770500166400697,0.0063236271099282385,-0.0007086153029880075,0.007859024782781228,0.0001904742817618091,0.011432002994809289,-0.013494520956110433,0.014480793284672,-0.0008281373884548402,-0.005616661578281179,-0.005991938138012085,0.0017709743628261758,0.003787473566499201,0.002033535890548332,0.0018847957381541041,-0.014299843880906887,0.004171849889956265,-0.005421480226637263,0.0030821958581329946,0.004165112421028342,-0.0011191039239876281
SYNPCC7942_RS04590,0.022177369899743716,0.0037697098991686857,0.02303424962711812,-0.011458032995253718,0.0782478310446345,0.021827392293587385,0.0032245247771819033,0.011558512916288968,-0.011851116656482091,0.008851352106634368,0.018336432844886997,-0.009279846720801132,0.03222593642062165,-0.0016119234187139603,0.010970313248397723,-0.02780673517567138,0.0025947348262456813,-0.02243720613609404,0.010924164524686806,-0.045302726836807514,-0.017503854972980088,-0.004436440437050324,0.03572556775322647,0.024282041820628857,-0.017625513627560128,-0.0010589960388938324,-0.0003606549055160228,-0.00989529493203345,0.027528445913565024,0.02044752112472388,0.022136484245007856,-0.03406797853589666,0.03015536381053549,-0.0011139429029652028,-0.003664954464587539,-0.0031623511313413504,-0.012904991295926994,-0.017434156639059034,0.007203441359978465,0.023526341062659124,0.025207962993103027,0.0009045778414685969,0.011319875001753943,0.017164205100395083,0.024183700308343603,-0.001393868801152919,-0.004189969434998055,0.0020162009864386193,0.01798974434052443,-0.02197820499545527,0.036475329714825054,0.0003164715617146328,0.20056947681129544,0.0014630961673878986,-0.011467322054152473,0.005740931474487886,0.031160720557708386,-0.0331241699688113,-0.005715971410482434,-0.012157874090268935,0.004938147997741458,0.028001207276576637,0.045576075254971954
SYNPCC7942_RS04595,0.010884380541246526,0.006624493653552931,-0.010308749076898965,-0.0042260469825424005,0.006906793644260619,0.013663619659312178,0.007003065204068538,-0.02607912843160041,-0.0050052423305623405,0.02216420260859964,0.0028236568384186565,-0.007525783753229767,-0.010663859729852928,-0.0024652439602838253,-0.016538476616525154,0.013910345046865941,-0.008497967048272732,-0.012716972966588557,0.017276140290491692,0.0025009686768869047,-0.002923044977245722,-0.005866843739021835,-0.013383105244248562,-0.004297164251234204,0.006492354318936628,-0.008075282915763524,-0.013823937090641052,0.0011698408906289526,-0.003599904150513195,0.004698227643766314,-0.02080947198131788,0.022150281636501904,-0.0244234177451057,-0.014175197772936797,0.001472608176338603,-0.006097329961988471,-0.015576497943946109,-0.003564228849263436,-0.008615619535531603,-0.0014151463550293975,-0.01289501725834241,0.012801875702999996,-0.00452100182959464,-0.03726965632886509,-0.009813082506036465,0.004824766000376551,0.018289125680381057,-0.013667009894499246,-0.013157592201525603,0.0016292253703524661,0.00340566767661763,-0.0106185128955956,0.03661466724341642,0.013712146275911193,0.021124606997962033,-0.004828380800343562,-0.0036055227351685236,-0.01964607803840857,-0.00414095341888504,0.0013935678712824534,0.004659699267051368,0.01150891379964419,0.01571056959549885
