"","wt_lowlight_dawn_0.5h","wt_lowlight_dawn_2h","wt_lowlight_dawn_4h","wt_lowlight_dawn_6h","wt_lowlight_dawn_8h","wt_lowlight_dawn_9h","wt_lowlight_dawn_10h","wt_lowlight_dawn_12h","wt_clearday_dawn_2h","wt_clearday_dawn_4h","wt_clearday_dawn_6h","wt_clearday_dawn_8h","wt_clearday_dawn_9h","wt_clearday_dawn_10h","wt_clearday_dawn_12h","wt_highlight_pulse_8h","wt_highlight_pulse_8.25h","wt_highlight_pulse_8.5h","wt_highlight_pulse_9h","wt_highlight_pulse_9.25h","wt_highlight_pulse_9.5h","wt_highlight_pulse_10h","wt_shade_pulse_8h","wt_shade_pulse_8.25h","wt_shade_pulse_8.5h","wt_shade_pulse_9h","wt_shade_pulse_9.25h","wt_shade_pulse_9.5h","wt_shade_pulse_10h"
"SYNPCC7942_RS06915",0.0862243690361649,0.317154756913733,-0.182743982180816,0.242414079081696,0.0150946352803638,-0.0877552611808846,0.0644774019542946,-0.230966732966143,1.44066282774267,0.955668271674283,0.970765480157887,0.212112664412065,-0.104592116119502,-0.437937380550266,-1.55397607169161,0.118331351358327,1.80084584634473,1.34266243341979,1.05190978419255,-0.162601584565979,-0.29379744721736,-0.242914921488201,0.183594662594059,-0.890456122770818,-1.41787579300647,-1.33403962721455,-0.262277662392737,-0.450566718171466,0.288055026138929
"SYNPCC7942_RS06920",-0.54951478568192,-1.05934514577219,-0.554768204099397,-0.167109301307778,0.858642524496953,1.2114746142708,1.22924988249822,0.810212968049438,-0.599060275248318,-0.889997099007649,-0.390713574618901,0.728646368152197,0.916168804463473,1.11716976859084,1.93794729344233,0.880537635792695,0.94608968808913,0.387985525172695,0.260626268427821,0.68238790441765,0.964422669254744,0.825628378419904,0.275236401580174,0.965560895369895,0.94086633907307,1.39218128521991,1.10821774703883,0.96889935485602,1.32291812704232
"SYNPCC7942_RS06925",-0.717722226394031,-1.52738770614554,-1.14169938045383,-1.43577228319298,-1.17771907401659,-1.25453220593003,-1.03886433416936,-1.4945979561089,-1.50315255064763,-1.82033631620824,-2.04746813580234,-1.98179025686664,-1.33557581098047,-1.30119099785055,-0.929333763334338,-1.08533757128547,-0.925250925265707,-1.53248754321681,-1.85402291712382,-1.35916589422082,-1.39174422954234,-1.44424501284583,-2.01056780759024,-1.19535122442281,-1.00575146364712,-1.09860664556121,-0.971992689966756,-0.775685274449382,-1.31860499021353
"SYNPCC7942_RS06930",-0.403145543969145,-0.939183003716411,-0.709595431662017,-0.515640911891562,-0.540075283751603,-0.890176655170347,-0.686165021136546,-0.828530004335241,-0.574886655677271,-1.37730592851862,-1.40244029585882,-1.51299105575284,-0.953257046513236,-1.47392065742218,-0.719645045631648,-0.632522252188273,-0.648343180048117,-1.14205844457702,-1.02495926851635,-0.995043657476399,-0.924614580302247,-0.718686234746934,-1.46139056169611,-0.731747184074755,-0.795355851213283,-1.08251622850062,-0.581685118553394,-0.761530849429608,-0.738808902505389
"SYNPCC7942_RS06935",-0.353047659071456,-0.644048293480057,-0.278789600005276,-0.422000517258427,-0.425361721869248,-1.00581996788214,-0.694321144322213,-0.8748126609989,-1.46842584621362,-1.81435461145928,-1.80676016375812,-0.829831079981067,-0.677720858208204,-0.589420973430407,0.335045527455629,-0.460208756376743,-0.744059056198575,-1.4247710514211,-1.62527515229582,0.231452463888555,0.171710261758584,-0.510582866592937,-0.968198621645715,1.063228897107,0.966894485288701,0.548285413842032,-0.724025408772505,-0.59429457270036,-0.703845623045408
"SYNPCC7942_RS06940",-0.18248450237125,-0.697204227998122,-0.623558052846078,-0.854288774871889,-0.308991158968574,-0.0943086351108543,-0.0868368623859962,-0.21021012780229,-0.0940953958466558,-0.587434824596174,-0.831172943305589,-0.59980786952263,-0.545188695251546,-0.257006591470073,0.61825335359595,-0.370460706404422,0.403506091580621,0.277858342618757,0.115799463776268,-0.438256677324981,-0.197678643830211,-0.164765164554279,-0.801409237851933,-0.63839746907982,-0.552050606942564,-0.0758615789981248,-0.241316522457374,0.313693541157097,0.0630266423393976
"SYNPCC7942_RS06950",0.401299104787818,0.518576851657996,0.461277858657807,0.213179716627318,0.166907629368393,0.217084439378055,0.348048821991314,0.387979406600535,0.735062824145776,0.557537984205308,0.444357221436263,0.39910999636721,0.268845100296326,0.238717474830524,0.453685074919872,0.0822902139999186,0.214603085335471,0.447498478162465,0.606398363139355,0.478347070128466,0.438717394130235,0.102307060884232,0.385694772161009,0.216206255866783,0.138967747336545,0.151073045521247,0.111893628117236,0.280929940135578,0.22490922982563
"SYNPCC7942_RS06955",-0.775104032833062,-1.43305389935775,-1.00540465413765,-1.28596297441446,-1.51436005356828,-1.81643521448672,-1.75067490983748,-1.57381807408593,-0.675566002704777,-0.792071155583606,-0.715490019455804,-0.747856203871983,-1.04738514184737,-1.10552508093563,-3.82982094069745,-1.43522158953965,-0.579954555383216,-0.356946186205174,-0.899984896623062,-1.9015537243839,-1.49181899380049,-1.42301505996123,-0.743123937481986,-1.18836944963858,-1.04419055861067,-1.62138217960933,-0.436415969490866,-0.660053294322547,-0.844285738475929
"SYNPCC7942_RS06960",-0.142673674835038,-0.894581390319725,-0.636652030707514,-1.14575497942881,-1.10027473451412,-0.838096471032816,-1.15481927242723,-1.24921030687224,-0.700601657091414,-0.729349688720047,-0.683708908339109,-0.265236739015914,-0.511054801437544,-0.608857724898097,-1.09448195620566,-0.995063789410741,-0.499748159911104,-0.37819174332572,-0.593429088414283,-0.626274194423416,-1.12056592021216,-1.06127023473774,-0.64770364093641,-0.764670097055334,-0.513118752975611,-0.792857583514503,-0.522787060560507,-0.677921801381017,-0.696152046913452
"SYNPCC7942_RS06965",-0.0379298396181082,0.212375841231859,0.418446465774394,0.277583943763265,0.134667991464163,0.127115447566554,-0.0788779468586375,0.0838372345756032,-0.489539977513197,-0.728377924209746,-0.631634471767124,-0.887506783198886,0.014800081195212,0.240103898693939,1.13403309080523,0.0359866689669437,-0.805129500615343,-0.422074733566479,-0.58279974471029,-0.0275207937832023,0.341252710773111,0.471353060396112,-0.400760668292157,0.429388355089417,0.492695295081806,0.946696842727725,0.0620481735177298,0.235113017137979,-0.108032660683338
"SYNPCC7942_RS06975",-0.114225230595145,-0.0493700858248425,-0.262611638088847,-0.691216706881815,-0.545060805931987,-0.496377744017083,-0.567330361526388,-0.463411956743774,-0.0182555793253713,-0.224078496301241,-0.315887290341744,-0.406456164625493,-0.419722126681546,-0.587573228772597,-0.924527828323096,-0.611767766098102,-0.353604194618472,-0.465228107388326,-0.382155901431108,-0.552595979528287,-0.697704156208148,-0.665492494752608,-0.523294442951493,-0.624544131078963,-1.15533456326019,-0.951421474558637,-0.391726750879405,-0.512597231103041,-0.382162266903075
"SYNPCC7942_RS06985",0.155156543545099,-0.372466702623963,-0.346422571873184,0.498063495447808,0.439088053070658,0.341139368161009,-0.0313112753997436,-0.289710797114549,-0.876538851645504,-0.709256437953098,-0.731129918859408,0.0215529279117096,0.0661126847699576,-0.0567232974187132,-0.731859888674709,0.727659646570396,0.717702328495643,0.075543819554945,-0.0976286778677806,0.385979733480962,0.262116149511808,-0.0505547860168357,-0.374189389344286,-0.55282935044176,-0.0120517924529085,-0.205105530045507,0.104780774355395,0.419365885776521,-0.102822992016939
"SYNPCC7942_RS06990",0.219890418534517,0.685559548608639,0.205832669507352,0.575255008825769,0.197537883303517,0.203851052849536,0.181309194383524,0.329245426333299,0.832173683844694,0.578776482443924,0.476593604049924,0.254695023302104,0.475569594254677,0.135130435856972,-0.284004811640243,0.186848802512683,0.427859497467035,0.491148724609614,0.308753127125024,0.194392486766274,0.475540503640876,0.11499841812552,0.395030109829541,0.278833240502345,0.237407327376047,-0.19894126750222,0.20904871899302,0.324669471576539,0.246602256505846
"SYNPCC7942_RS06995",-0.185319820941419,-0.960053849319954,-0.527368066473681,-0.73230784423056,-1.63047086596513,-0.960872303713616,-0.537717515059645,-0.76910323227228,0.0824745121230457,-0.116935876440201,-0.127357962930149,-0.526405077257001,-0.727580185953576,-0.669477245206733,-2.62135065886407,-1.58847823050257,-0.836899797804977,0.0572556882889137,-0.405060178210047,-1.51034249692864,-2.35073504872019,-0.765214906075917,-0.34001767647736,-1.50773780453778,-1.18633447911884,-1.73328023440517,-0.559270602400612,-0.795314817879282,-0.698898583835112
"SYNPCC7942_RS07000",-0.56703775747775,-0.377072035111764,0.197386661162228,0.85291003705181,0.146610507839649,-0.478992301811707,-0.571979579252073,-1.12276410639214,0.397425612088429,-0.346101799605706,0.239477126530588,1.16043006569256,0.699414119783465,0.664201822942387,-0.90494863152752,-0.126245268071518,0.117766464615505,0.181944218255738,0.245927560834612,0.552680167972065,0.453769240924692,0.300031744383725,0.887879770572148,0.752281052099063,1.0396346387106,0.698556042645136,0.660165828412626,0.360722929814681,-0.39512699586888
"SYNPCC7942_RS07005",-0.0532224804894726,-0.096228758997183,-0.415114705889764,-0.393574760927771,-0.636920484311636,-0.738549365662562,-0.354659907317709,-0.454765004548796,0.685799035694897,-0.105898379871308,0.0746769586088678,-0.167335880011536,0.100568559762958,-0.471036468148027,-1.11646904833587,-0.355347568024784,0.0821625847798588,0.392373722003355,0.737461606175573,-0.0829563129646907,-0.109186786170787,-0.406892350694332,-0.0978270531396725,-0.932433055992092,-1.23742851158942,-0.729345415926124,-0.587295525247004,-0.14514747256116,-0.00646464890212963
"SYNPCC7942_RS07010",0.464010192148446,-0.264309744443901,1.05827069985122,1.94171703004895,2.18876273186758,1.64774483859373,0.883159175003354,1.11566823898185,-0.676362274509856,-0.409722902631213,0.94414962384659,1.64454695816454,2.01820029912678,2.29089223411346,1.33477629881921,1.77116727582661,1.07635694888767,0.788069754170596,0.81346937256258,2.03254102015032,2.08429363921623,1.58347323570317,1.67267066682343,2.7403573046196,2.85288221282247,2.34948865779142,1.72173084724174,1.50531340071615,1.87901136887277
"SYNPCC7942_RS07015",0.106086024934782,-0.216754277655694,1.25477624388769,2.25728832083146,2.09064803166186,1.13531867111371,0.815553854551945,0.631026743143957,-0.410936749702802,-0.272792118706088,0.286281715314103,1.9485264217849,1.81905529254898,1.74433863934023,1.34006500715881,1.91597229494195,0.78469917800635,-0.21058688690515,0.393066839166268,2.37671496517678,2.27816105327783,1.33103962062595,1.56265265376096,2.62522001242615,3.0129936031471,2.59864191873456,1.48540016548502,0.9547686269965,1.21171876788097
"SYNPCC7942_RS07020",0.0919888285032337,0.290977511361966,0.303294903445183,0.0810955740675598,0.272395539196323,0.224771788168011,0.361718439002216,0.359358589709791,0.499755577807141,0.184595363151049,0.303808699235648,-0.0394928731773756,0.240209507525338,0.253639980604323,0.361847768144955,0.33055679344085,0.555299007231107,0.529598555427873,0.398134282394162,0.391119113547028,0.263095228280682,0.246072643640366,0.0735364875650813,0.349648968000058,0.0541027101494283,-0.0177587911393539,-0.109187698910016,0.270122495149518,0.335133391391903
"SYNPCC7942_RS07025",0.698794531498491,1.70265370260707,1.6917515197142,1.41718397558558,1.10752834902381,0.979952339375606,1.11298973976379,0.989827748464326,1.15276366255784,1.19795692653153,1.1205568408255,1.96501282708873,1.77815760427513,1.98249430618378,1.59854330425989,1.06122804350202,0.21469274342025,0.495483194558181,0.989469791466254,2.39119656886042,1.9060868974218,1.40109155201531,1.90496191318779,2.83451694421792,2.42765847820443,1.8358442587321,0.742584137322173,1.52399512731134,1.44193417653697
"SYNPCC7942_RS07030",-0.3661599466215,-0.164445958214035,-0.390061753485049,-0.345897737933981,-0.248658965975071,-0.216632251766999,-0.375853315762371,-0.413526638977843,-0.0258066880849717,-0.319176395517227,-0.134288955454918,-0.124030771038469,-0.177952969867109,-0.201678001331536,0.318177294180368,-0.115461280787556,-0.0131979344175742,0.0351516015504844,-0.120247196833176,-0.21056761442489,-0.24975939508368,-0.0114281619257839,-0.211131950514825,-0.168081579576536,-0.255061316816198,-0.0921856633058788,0.205856048144168,-0.0114325854394571,-0.0671329201371235
"SYNPCC7942_RS07035",-0.219690042099709,-0.480180025529512,-0.207539795514297,-0.102008311169485,0.0604653548289884,-0.10808062285704,-0.642975984176041,-0.474378833641652,-0.475112415460299,-0.611176629939439,-0.476598114058824,0.163858918208483,-0.0131915746044051,0.101017332179533,-0.405503484602111,-0.107866359027796,0.372217654622321,-0.195175255798017,-0.349225859158325,-0.977584055320463,-0.773210398097159,-0.0872607391755196,-0.0833365749768128,-0.48483751546258,0.0232780598152284,0.315703282622508,0.472788572184268,0.518697604632673,0.0363959216079723
"SYNPCC7942_RS07040",-0.14863440169993,-0.0926934763205256,0.916250483498894,1.29797285812957,0.767658211737416,0.254222619583612,-0.57861387227784,-0.565379470038083,-0.0686525803872947,0.392711307603448,0.92586557805954,1.44814655111132,1.12876386715661,0.77126108090977,0.318987510435586,0.645949054172681,0.104834296412292,0.307851430874261,0.364351260185518,0.611148363110057,0.444120453812088,0.277753185532572,1.18754169300764,1.39401116437015,1.59506851899054,1.18389163718032,1.19703654957557,1.00135415042914,0.185395165872415
"SYNPCC7942_RS07045",-0.432660870629861,-0.144211809794931,0.0371574344026668,0.196697414958293,0.339372638863334,0.286311876158136,0.175726737612075,0.148310622851213,-0.464295432532416,-0.58228428969868,-0.497248274438612,-0.0799088547372829,0.0358942702695645,0.171087777779558,1.1774823467065,0.215009566889902,-0.157118222016648,-0.259416022981318,-0.409432542493863,-0.266046037250846,-0.0800927436826842,0.0684373903732014,-0.0538101875882135,0.704411045584115,0.709128315033137,0.816256177234368,0.134872800998554,0.18515200539535,0.205142325775291
"SYNPCC7942_RS07050",0.225213420952859,-0.46316503465647,-0.301318420748336,-0.361650686069337,-0.764578179447605,-0.424849379045196,-0.599952826729994,-0.496890106848646,0.0209940981905796,-0.618682126769434,-0.560616051838715,-0.254203786740071,-0.787073841175136,-0.823693239066385,-1.04217919503993,-0.63779613065534,-0.272980049668445,0.0164721577921075,0.202778856747068,-0.558888349148349,-0.827671495019528,-0.970324916014646,-0.529703415751826,-1.25470251392843,-0.678996350774663,-0.915483786415973,-0.756805118859807,-0.621736230439524,-0.482713745224681
"SYNPCC7942_RS07055",0.269515423418215,0.177138654624676,0.0546640332975196,-0.107852872222876,-0.380711149448648,-0.547983440806758,0.167822544975621,-0.408041717149206,0.870626831477848,-0.129893007197074,-0.098284396497176,-0.50559053756557,-0.736845259567746,-0.744019715446202,-0.0478508469214979,-0.463193943886493,0.0393590978013241,0.682842206976607,0.894452711667845,0.0213089396414994,0.412957207514092,-0.0533552611984377,-0.644363416571891,-0.232956555108193,-0.539751846680011,-0.43082024267803,-0.132217663845697,-0.0327723356353894,0.929533236124214
"SYNPCC7942_RS07060",0.557214251007269,0.577333348655488,-0.258013769405106,-0.812091525863252,-0.596457978732635,-0.303206012179983,-0.0209894171516265,0.15220477871805,0.868417307264356,0.502993688133629,0.227886657041861,-0.364583457237383,-0.42478469161466,-0.738624623850846,-1.0815504595342,-0.591682606403226,0.184539781113988,0.547089420059715,0.568182106216809,-0.263417439678674,-0.510117836849519,-0.431773690542501,-0.450646906143531,-1.06248877977978,-1.39412947406433,-1.16639874639361,-0.892978926787729,-0.386985906152688,-0.113195990160657
"SYNPCC7942_RS07065",0.0796460680112113,-0.473840004597506,-0.178935191066594,-0.568563081717211,-0.30401095892295,-0.137477426060493,-0.0468843033260825,0.0403494812868174,0.406866611326804,0.150288882547966,-0.244338593410626,-0.484044856309514,-0.789053934355541,-0.191269061753567,0.483435415618311,-0.471359123774785,-0.00903524338001891,-0.024564800427233,0.19828259271194,-0.395619313659645,-0.383442019076783,-0.0337352793074871,-0.659261743470241,-0.7089597325996,-0.427489048795915,-0.132167381900698,-0.530253349148083,-0.425981927174641,-0.277009150044968
"SYNPCC7942_RS07070",0.21838360420186,0.410462583650384,0.255255339863851,-0.178673029693522,0.0196515030423119,-0.0976830310249729,0.196334181572404,0.0986955173890547,0.242654309381491,-0.147585877811566,-0.136962431745619,-0.587036375817644,-0.0982954774835237,-0.0383769834061092,0.740721166180698,0.119442691136819,0.032747805025403,-0.162521546906447,-0.108131310605639,0.0864420314555333,0.192765777458563,-0.0764823262166705,-0.367782248160843,0.412670935984022,0.111061898388197,-0.00708562154408244,-0.261549730984535,0.0752570212452457,0.0334418088029547
"SYNPCC7942_RS07075",0.00837490621780908,0.0698787233743601,0.439546513025964,0.187722862477113,0.244676799772825,0.538778274728862,0.391796824534466,0.0642203350300365,-0.128765195872228,-0.707486492302569,-0.435448071812883,0.00460533826508488,-0.0112784978308187,0.267703297370172,0.202756879900835,0.353626773253976,0.0851013945553581,-0.0463835208883522,0.0289662011029928,0.709186043839965,0.474939688314254,0.263760457799561,-0.397597984942556,0.595849451932369,0.24560358892069,0.361346402099734,-0.0621666184274646,0.187120182298462,0.059947762900426
"SYNPCC7942_RS07080",0.456458902483307,1.34285806244679,0.950104355562208,0.201798474512307,0.0376175385985445,0.509905173004382,0.502355504174976,0.719760379023813,1.92627438190146,1.31618974214725,1.1736439209189,0.949126160794425,0.759041538511483,0.743584515869765,0.00243566367172137,0.180706079098857,0.649881662825927,1.02849830725271,1.12439978699459,0.774598363789119,0.526002915590778,0.339238276570586,0.921849959360439,0.518825175127977,-0.355424265494959,-0.632558338651473,-0.298956750182555,0.443062490245009,0.836500024816609
"SYNPCC7942_RS07085",-0.233423639302759,-0.200550111424318,-0.19717941283566,-0.398001625484349,0.0192430229723915,0.219218777078244,-0.0987488181116851,0.283578429096674,-0.295150907875728,-0.3834356729808,-0.77817341865773,0.210325732371324,-0.161381236771726,0.213242357422307,0.593404421299155,-0.232120467397427,-0.0736425448130621,-0.0959216045466934,-0.128534923724328,-0.134816670491288,-0.270122685239706,-0.170359979357268,-0.254956938509422,-0.313591226978124,-0.334852393175147,0.296569066032788,0.00794689870216718,-0.144621971511173,-0.0660539030602029
"SYNPCC7942_RS07090",-0.270935824607381,-0.629010697901869,-0.406860539572268,-0.287078838329749,-0.416360494874995,-0.0117797712000056,-0.468963659580027,-0.231009231261534,-0.198512680412695,-0.160236222166954,-0.80030955920393,0.0327677915084255,-0.273385933564445,-0.365852322495168,-0.305673234025444,-0.39188287738461,-0.233070417623782,-0.434211507357194,-0.152587359465786,-0.416857585961168,0.126544526626121,-0.342031658231311,-0.498323191601597,-0.330462880545717,0.123029128452753,-0.199031762393059,-0.0887081918925924,0.143893450605224,-0.545600321202833
"SYNPCC7942_RS07095",0.320094192866749,-0.426134333389238,-0.222348539926517,-0.283510084408328,-0.571693717619573,-0.536702161637077,-0.943997145920413,-0.858674317455529,-0.5593359312898,-0.40813306592199,-0.617027520960168,-0.317456577281142,-0.444338611173138,-0.992943565615352,-1.04798572603279,-0.624401259001746,-0.616586772886151,-0.310315952787436,-0.624537131383113,-0.641935570813639,-0.824317716445614,-0.572663208142871,-0.35020084256653,-0.520379845375558,-0.228786191224004,-0.282964376520302,-0.406390359541634,-0.236115669998105,-1.02468717752558
"SYNPCC7942_RS07100",0.00148985079364029,-0.155325525351046,-0.556883687723456,-0.558270415157703,-0.449559895593714,-0.517892328804491,-0.212639558868306,-0.469660389171404,-0.233757417588955,-0.316951341643413,-0.62444276894285,-0.704357895498279,-0.659459492209441,-0.259496302289597,-0.0652329260602348,-0.53396842220062,0.00665778199574008,-0.0620551780317467,-0.486143493024247,-0.443213762631843,-0.584819702053501,-0.386370688406009,-0.698067072893351,-0.826282216954304,-0.584140762566074,-0.546329229604931,-0.602367096497622,-0.549241920159504,-0.588477259975898
"SYNPCC7942_RS07105",0.534824288704639,-1.13031453215251,-0.836815017953234,-1.26791880323618,-0.412255404148252,-0.591658087117719,-0.739576929367283,-0.0626646744757433,-0.765558861234755,0.0186323198864269,-0.524878704816042,-0.461248972242052,-1.17262390583552,-0.770087894519764,-0.0854736399646664,-0.993964412456696,0.752411582628358,0.397763952017727,-0.0133423129661223,-0.65435839218022,-0.783207246431432,-0.65763366393986,-0.536232825825951,-1.32810961509525,-0.717308146851651,-0.542962607392454,-0.0976306829948068,-0.613738682458615,-0.876772653229717
"SYNPCC7942_RS07110",0.599815766722752,0.471536516513173,1.11384525753699,1.16294474014063,0.525734047215695,0.190527263527972,0.240673701225319,-0.182532617455323,3.35139946255804,4.56519533418516,4.80204447826638,4.13818272905951,2.7794503199809,0.978278488191248,0.511588631235166,1.05495752074626,4.87510352888589,5.29617696227369,5.05224697948045,3.77507037343815,0.908892751645315,0.224064585460972,3.40073732560301,2.55116844325976,0.818481052197152,0.12052171376161,0.881841974686719,0.585484077932554,0.433735006580689
"SYNPCC7942_RS07115",-0.360898580778344,-0.128744358280117,-0.0286738738388504,-0.548727826483403,-0.614482173051308,-0.873669211152195,-0.776623482028796,-0.578242917786587,-0.197031540200409,-0.131878164770296,0.332294315285969,0.0413728076936876,0.0733788938258551,-0.149262294326228,-0.261889455332326,-0.25584938481112,-0.764707152124003,-1.12300103661466,-0.43275488565024,-0.234642500754053,-0.352081167398665,-0.886863425454298,0.365450925830152,0.449054857086839,0.116439354125265,-0.382683052294158,-0.825504051174843,-0.807687410359092,-0.602428046889761
"SYNPCC7942_RS07120",0.68880886127121,0.0254007878103188,1.59426244603789,3.16484342454112,4.24004380461543,4.28560758627475,4.03076587486108,3.83590434217225,-0.834882920515603,-0.629829042543167,1.34890565620827,3.5161847793938,4.30932862760494,4.42507585016754,5.13404288029929,4.01831337213928,2.93754657544258,2.48487703356301,2.47656682903567,4.24790590633919,4.18223086305248,4.08616884810769,3.32265758204667,4.54052492156772,5.00296554212485,5.09812626920053,3.8847014016455,3.87129785272712,3.99716731852096
"SYNPCC7942_RS07125",-0.389987836251233,-0.739353170243196,-0.314178779625604,-0.36693947579802,-0.336082106983685,-0.118253596346498,-0.428629853756357,-0.665053533977856,-1.52150694998493,-1.77356631035406,-1.67524148510909,-1.24038837474251,-0.89983872091193,-0.584313275156584,-0.137059771344308,0.00121838982500943,-0.389141542962096,-0.64290885835017,-0.857902796188175,-0.238892714363333,-0.0218924438597042,-0.550623908304755,-0.626159086808282,-0.340643665955401,-0.292245170057505,0.144053364904024,-0.135130255211278,-0.118160592983017,-0.29782018883856
"SYNPCC7942_RS07130",0.050638548353399,0.157563000301917,0.123625556067356,0.727989394763398,0.841194788880577,0.790565669701075,0.810542424252436,0.345249486545756,-0.398633699691858,-1.01652738822213,-0.986088012381208,0.121745394592676,-0.249164936911291,0.1899127265455,1.46550956744554,0.372357639279527,-0.154698718621962,-0.614664821687822,-0.572922212242825,0.0739552796366784,1.02958492569262,0.460975480762213,-0.69803163953774,0.902412058524973,0.969476079075011,1.52455851926736,0.102710721439121,-0.404647693915236,0.0637312807240725
"SYNPCC7942_RS07135",-0.204722129521906,-0.430129108873218,-0.558902719883997,-0.517512111722524,-0.254800743347061,-0.243393343401959,-0.196866705210363,-0.438337111968722,-0.642986647907132,-0.46423475565238,-0.857609695327228,-0.762947747250462,-0.418397411754989,-0.167563057297611,0.458131734090537,-0.295549359468942,-0.675075456727126,-0.755150964073611,-0.793438120546258,-0.375922317918599,-0.0930423937300707,-0.313379858321693,-0.4945462059266,-0.151167084181428,-0.238194424905287,0.228164801805353,-0.621525683184711,-0.507279558047278,-0.349537696609222
"SYNPCC7942_RS07140",-0.3914546542216,-1.36066822255585,-1.8061873768215,-1.42249985034467,-0.520919839282885,-0.493924016875784,-0.328634158853036,-0.646986609766369,-0.752555833381405,-1.12536052679665,-0.950152980801516,-0.91140311570379,-0.653404074711895,-0.540672789360989,0.0687724251545407,-0.3381088498694,-0.834626734315125,-0.748312452256583,-1.05306090223622,-0.63058159358941,-0.148387036550899,-0.179795537144492,-0.93873348813245,-0.545038925415001,-0.705418354126247,-0.248628580469482,-0.42380528645919,-0.0904766787600384,-0.395646797761268
"SYNPCC7942_RS07145",-1.15618337438949,-0.796418285488973,0.193992298604278,0.0747246772030061,0.551392467116254,0.576095882797946,0.391345570605274,0.205587119639603,-1.15993564067507,-1.17618318915049,-0.711634006366288,-0.272871622961767,0.0611455008919709,0.32497742470309,1.49785582424089,0.480961336499073,-0.375758709222313,-0.71319108184515,-1.12744571926844,0.180406809139086,0.532952878416208,0.641459484745567,0.10762152197296,0.470435281987278,0.497265478384186,1.06916136656308,-0.154839056666691,-0.380552776039309,0.226296209067034
"SYNPCC7942_RS07150",0.422098112936377,1.76264146270509,2.90251428389798,3.80680149810682,4.00132267353106,3.66736135776843,3.4459056552227,3.14083197431715,-0.199184352665761,0.969142280470903,1.87564123486658,3.15831805683901,3.69381171762455,3.86289650660304,4.98148946168816,4.00389551959196,0.263921428808388,0.316804360316365,1.04302947300694,4.13697861019652,4.30980409758634,3.73573582482709,3.33492422685314,5.08141772860174,4.97265791624917,4.66095235361098,2.5894853991272,2.93567040889718,2.85454419863566
"SYNPCC7942_RS07155",-1.35340037784938,-0.674962263853357,-0.523471822663805,-0.466966545491809,-0.117566540133415,-0.207062660943384,-0.117411548432038,-0.59417431798259,-1.43105148900742,-1.08170827598005,-1.15244331896295,-0.0260817637502462,0.162414381243866,0.359551635108194,0.707241086992042,-0.0252380274619003,-0.688077377163007,-1.07460320770743,-1.08462396188257,-0.0278782312135368,0.358187142417892,0.0966857272309831,-0.531827707450211,0.116552480685764,0.404945297503815,0.436822817720862,0.0253053671149737,0.0846465565423035,0.0208949462502101
"SYNPCC7942_RS07160",-1.09829921977695,-0.350458491377405,-0.655878358627773,-0.302438392066099,0.226160206050342,-0.0143867354555768,0.273536920948248,0.0015173407670553,-0.880591403086896,-0.3848857352378,-0.218106229618328,0.366645652641739,0.690630572559711,0.860602607231168,1.14755933304946,0.0262193236808177,-0.587751386202967,-0.797723912945655,-0.594825003622669,0.569222095168772,0.484473121271538,0.402943898363193,-0.0955520070097386,0.637401819149945,0.68891103153793,0.833022995712706,0.371302880562808,0.799623377836059,0.442747307927512
"SYNPCC7942_RS07165",-1.18002167850882,0.229575284262846,0.0936116617675471,0.0830961847597696,0.32633886371039,0.309021045706318,0.384692059999878,0.212396523350115,-0.629785827031446,-0.114668969383634,0.0674435743560904,0.618846305818512,0.631308381693978,0.783912806093962,1.35202885127063,0.0918266377921877,-0.507806753966646,-0.571822285800333,-0.372819819186204,0.610144181719102,0.717773491910022,0.372669739394527,0.10775063222318,1.15853348943193,0.865670326953785,1.27196007878323,0.456405128944839,0.501223013099254,0.463891620523298
"SYNPCC7942_RS07170",-0.327672458629105,-0.545023463121497,-0.947218970581689,-0.549261250336136,-0.253502656362757,-0.12361498132987,-0.446794669737719,-0.351734405346537,-0.479255709259724,-0.249666885567167,-0.731788247670446,-0.363851330024493,-0.241542890149897,-0.165467499934422,0.00763852650509422,-0.463833150131626,-0.150937045513662,-0.24277415001706,-0.282508952238882,-0.101260597925786,0.0214163067657266,-0.224696745893683,-0.418454352284573,-0.208224415498415,-0.0571820618957658,0.163784728753195,-0.176817578250703,-0.106220568561236,-0.124797347173101
"SYNPCC7942_RS07175",-0.105223463825218,1.00938372664522,1.97880705224096,2.40526360488766,2.65004915467943,2.54456476615908,2.51632176464529,2.33133010801426,-0.189365547101893,-0.149938012309641,0.415411657059099,1.85679824008055,2.38787872965487,2.73347896267063,3.398405806601,2.84183010129516,1.14189206548953,0.813383374274124,1.46068552915086,3.21453362602232,3.50469792042309,2.91200153512378,1.71800838729767,3.39149040613727,3.44180479672572,3.15428143891537,2.02635347073283,2.13975647622596,2.12962799685195
"SYNPCC7942_RS07180",-0.775387406251535,0.0703455164238945,-0.26019176666589,0.232803146484025,0.543979358461258,0.569565695114894,0.618829508632679,0.400683956004091,-0.218257322578315,-0.0751399851211628,-0.483367918297648,-0.315165672212003,0.556845290552782,0.73015850356319,0.850083770194402,0.444395331480281,-0.152369695404989,0.158770454373054,0.00545026748589946,0.569764738048282,0.281228017794922,0.308532811738873,-0.145417992102365,0.884937229119654,0.882484891981286,0.664356820422723,0.289638904165635,0.262731029185532,0.0305675289724256
